Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price,Customer Name,Segment,Country,City,State,Postal Code,Region
CM-14457,2016-02-21,2016-02-22,First Class,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",3551,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East
AS-12042,2017-03-18,2017-03-22,Standard Class,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,1885,Barry Pond,Corporate,United States,Los Angeles,California,90008,West
HE-16602,2017-03-18,2017-03-22,Standard Class,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,3277,Barry Pond,Corporate,United States,Los Angeles,California,90008,West
CG-14323,2016-12-17,2016-12-23,Standard Class,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,3506,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West
DV-14848,2016-12-17,2016-12-23,Standard Class,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3053,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West
CM-14458,2016-03-26,2016-03-28,Second Class,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2221,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West
AS-12043,2016-03-26,2016-03-28,Second Class,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",3587,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West
HE-16603,2014-12-16,2014-12-18,Second Class,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,1844,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South
CG-14324,2014-12-16,2014-12-18,Second Class,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,1806,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South
DV-14849,2015-11-15,2015-11-20,Standard Class,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3111,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East
CM-14459,2016-08-22,2016-08-23,First Class,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,1745,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West
AS-12044,2015-06-29,2015-07-02,First Class,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,1569,Sheri Gordon,Consumer,United States,New York City,New York,10024,East
HE-16604,2016-06-26,2016-07-02,Standard Class,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,3275,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East
CG-14325,2016-06-26,2016-07-02,Standard Class,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",2050,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East
DV-14850,2016-06-26,2016-07-02,Standard Class,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",4750,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East
CM-14460,2016-09-17,2016-09-22,Standard Class,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4766,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East
AS-12045,2016-09-17,2016-09-22,Standard Class,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",2559,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East
HE-16605,2014-07-18,2014-07-23,Standard Class,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",3510,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East
CG-14326,2017-09-01,2017-09-01,Same Day,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,2601,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West
DV-14851,2017-09-01,2017-09-01,Same Day,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,1902,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West
CM-14461,2017-06-22,2017-06-26,Standard Class,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2004,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central
AS-12046,2014-09-02,2014-09-07,Standard Class,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4035,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South
HE-16606,2015-10-01,2015-10-05,Standard Class,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3060,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central
CG-14327,2015-10-01,2015-10-05,Standard Class,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,3843,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central
DV-14852,2015-04-07,2015-04-10,First Class,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,2267,Resi Pölking,Consumer,United States,New York City,New York,10035,East
CM-14462,2015-04-07,2015-04-10,First Class,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,3279,Resi Pölking,Consumer,United States,New York City,New York,10035,East
AS-12047,2017-11-21,2017-11-21,Same Day,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,1101,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central
HE-16607,2016-12-17,2016-12-21,Standard Class,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,3330,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central
CG-14328,2014-09-19,2014-09-24,Standard Class,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,3335,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West
DV-14853,2014-09-28,2014-10-03,Standard Class,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1909,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South
CM-14463,2015-09-22,2015-09-26,Second Class,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,2549,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West
AS-12048,2016-11-07,2016-11-13,Standard Class,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2651,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West
HE-16608,2017-12-16,2017-12-20,Second Class,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1120,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West
CG-14329,2017-12-16,2017-12-20,Second Class,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,4226,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West
DV-14854,2017-12-16,2017-12-20,Second Class,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,1318,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West
CM-14464,2017-12-16,2017-12-20,Second Class,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,2373,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West
AS-12049,2017-12-16,2017-12-20,Second Class,OFF-LA-10003498,Office Supplies,Labels,Avery 475,3007,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West
HE-16609,2014-09-21,2014-09-25,Standard Class,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,3863,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East
CG-14330,2015-05-18,2015-05-22,Standard Class,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",2206,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West
DV-14855,2014-03-26,2014-03-31,Second Class,OFF-AR-10004272,Office Supplies,Art,Newell 308,1882,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West
CM-14465,2014-03-26,2014-03-31,Second Class,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,2051,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West
AS-12050,2014-03-26,2014-03-31,Second Class,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,3058,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West
HE-16610,2017-09-22,2017-09-28,Standard Class,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,2388,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West
CG-14331,2015-09-12,2015-09-17,Second Class,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,3912,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West
DV-14856,2015-11-02,2015-11-04,First Class,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,4559,Emily Ducich,Home Office,United States,New York City,New York,10011,East
CM-14466,2015-10-20,2015-10-24,Standard Class,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,3797,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West
AS-12051,2015-10-20,2015-10-24,Standard Class,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2562,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West
HE-16611,2016-06-14,2016-06-18,Standard Class,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,2333,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West
CG-14332,2015-11-20,2015-11-21,First Class,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",3363,Chris Selesnick,Corporate,United States,San Diego,California,92024,West
DV-14857,2015-11-20,2015-11-21,First Class,OFF-LA-10002762,Office Supplies,Labels,Avery 485,4464,Chris Selesnick,Corporate,United States,San Diego,California,92024,West
CM-14467,2016-02-28,2016-03-06,Standard Class,OFF-FA-10003495,Office Supplies,Fasteners,Staples,1081,Rick Reed,Corporate,United States,New York City,New York,10035,East
AS-12052,2014-10-14,2014-10-20,Standard Class,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,1175,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
HE-16612,2014-10-14,2014-10-20,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1367,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
CG-14333,2014-10-14,2014-10-20,Standard Class,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,2726,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
DV-14858,2017-05-26,2017-05-30,Standard Class,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",3531,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South
CM-14468,2016-02-04,2016-02-10,Standard Class,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,3196,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East
AS-12053,2016-09-02,2016-09-05,Second Class,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",4770,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West
HE-16613,2016-09-02,2016-09-05,Second Class,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",3954,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West
CG-14334,2017-12-04,2017-12-05,First Class,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3799,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East
DV-14859,2015-06-12,2015-06-16,Standard Class,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,2255,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central
CM-14469,2016-09-04,2016-09-08,Standard Class,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,2902,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central
AS-12054,2016-09-04,2016-09-08,Standard Class,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,4796,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central
HE-16614,2014-04-21,2014-04-26,Standard Class,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",1070,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South
CG-14335,2015-11-05,2015-11-08,First Class,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3347,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East
DV-14860,2015-11-05,2015-11-08,First Class,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,3691,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East
CM-14470,2014-11-03,2014-11-07,Standard Class,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,3407,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central
AS-12055,2016-02-16,2016-02-23,Standard Class,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,2047,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South
HE-16615,2016-02-16,2016-02-23,Standard Class,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1345,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South
CG-14336,2017-09-11,2017-09-13,Second Class,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,4523,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West
DV-14861,2017-09-11,2017-09-13,Second Class,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,1344,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West
CM-14471,2017-11-02,2017-11-06,Standard Class,OFF-AR-10000246,Office Supplies,Art,Newell 318,3253,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South
AS-12056,2015-02-06,2015-02-08,First Class,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,2339,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South
HE-16616,2015-02-06,2015-02-08,First Class,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,3633,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South
CG-14337,2016-09-10,2016-09-12,Second Class,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,3284,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West
DV-14862,2016-09-26,2016-09-30,Standard Class,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,2498,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central
CM-14472,2016-09-26,2016-09-30,Standard Class,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1917,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central
AS-12057,2015-12-15,2015-12-20,Standard Class,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,1145,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South
HE-16617,2016-09-17,2016-09-20,Second Class,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,1501,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East
CG-14338,2017-10-13,2017-10-15,First Class,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",3317,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South
DV-14863,2015-06-28,2015-07-03,Second Class,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,2807,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East
CM-14473,2015-06-28,2015-07-03,Second Class,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1479,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East
AS-12058,2015-06-01,2015-06-05,Standard Class,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,4445,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central
HE-16618,2015-06-01,2015-06-05,Standard Class,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,3681,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central
CG-14339,2015-06-01,2015-06-05,Standard Class,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4024,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central
DV-14864,2015-06-01,2015-06-05,Standard Class,OFF-LA-10004178,Office Supplies,Labels,Avery 491,2110,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central
CM-14474,2014-04-12,2014-04-17,Standard Class,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,4727,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central
AS-12059,2017-10-12,2017-10-16,Standard Class,TEC-PH-10002085,Technology,Phones,Clarity 53712,4284,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central
HE-16619,2017-10-12,2017-10-16,Standard Class,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,4973,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central
CG-14340,2017-10-12,2017-10-16,Standard Class,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1508,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central
DV-14865,2015-11-07,2015-11-12,Standard Class,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,1547,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
CM-14475,2015-11-07,2015-11-12,Standard Class,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",4414,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
AS-12060,2015-11-07,2015-11-12,Standard Class,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,4942,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
HE-16620,2015-11-07,2015-11-12,Standard Class,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,1570,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
CG-14341,2015-11-07,2015-11-12,Standard Class,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,3790,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
DV-14866,2015-11-07,2015-11-12,Standard Class,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,2710,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central
CM-14476,2015-05-25,2015-05-28,First Class,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,4977,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central
AS-12061,2015-05-25,2015-05-28,First Class,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,4991,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central
HE-16621,2015-05-25,2015-05-28,First Class,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,2955,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central
CG-14342,2014-10-13,2014-10-15,First Class,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,2024,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
DV-14867,2014-10-13,2014-10-15,First Class,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,3358,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
CM-14477,2014-10-13,2014-10-15,First Class,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,3739,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
AS-12062,2014-10-13,2014-10-15,First Class,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3604,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
HE-16622,2016-02-07,2016-02-10,Second Class,TEC-PH-10004094,Technology,Phones,Motorola L703CM,4163,Erica Bern,Corporate,United States,Los Angeles,California,90049,West
CG-14343,2017-01-19,2017-01-24,Second Class,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1716,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East
DV-14868,2017-01-19,2017-01-24,Second Class,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,1172,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CM-14478,2017-01-19,2017-01-24,Second Class,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1123,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East
AS-12063,2017-01-19,2017-01-24,Second Class,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,3468,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East
HE-16623,2016-06-06,2016-06-12,Standard Class,OFF-LA-10000452,Office Supplies,Labels,Avery 488,2293,Ross Baird,Home Office,United States,Los Angeles,California,90036,West
CG-14344,2016-06-06,2016-06-12,Standard Class,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,3323,Ross Baird,Home Office,United States,Los Angeles,California,90036,West
DV-14869,2017-03-18,2017-03-20,Second Class,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2403,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West
CM-14479,2017-11-24,2017-11-24,Same Day,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",3987,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West
AS-12064,2016-11-26,2016-11-28,Second Class,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,1914,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East
HE-16624,2016-08-18,2016-08-20,Second Class,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,2480,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central
CG-14345,2016-08-18,2016-08-20,Second Class,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,2415,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central
DV-14870,2015-11-28,2015-12-03,Standard Class,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,1398,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West
CM-14480,2017-05-25,2017-06-01,Standard Class,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",2981,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central
AS-12065,2017-09-04,2017-09-05,First Class,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",2458,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West
HE-16625,2016-03-24,2016-03-26,Second Class,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,2682,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East
CG-14346,2016-03-24,2016-03-26,Second Class,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",3948,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East
DV-14871,2017-05-28,2017-06-01,Standard Class,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,2094,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East
CM-14481,2017-05-28,2017-06-01,Standard Class,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,3779,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East
AS-12066,2015-08-31,2015-09-04,Standard Class,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,2293,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West
HE-16626,2016-04-12,2016-04-17,Standard Class,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,4272,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South
CG-14347,2016-04-12,2016-04-17,Standard Class,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2883,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South
DV-14872,2016-04-12,2016-04-17,Standard Class,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",2495,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South
CM-14482,2014-02-02,2014-02-09,Standard Class,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,4377,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South
AS-12067,2014-02-02,2014-02-09,Standard Class,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,4331,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South
HE-16627,2014-09-02,2014-09-08,Standard Class,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,3203,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central
CG-14348,2017-09-30,2017-10-02,Second Class,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,2508,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West
DV-14873,2016-09-05,2016-09-07,First Class,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",4844,Fred Wasserman,Corporate,United States,New York City,New York,10011,East
CM-14483,2017-05-20,2017-05-26,Standard Class,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,2580,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West
AS-12068,2017-05-20,2017-05-26,Standard Class,TEC-PH-10004094,Technology,Phones,Motorola L703CM,4073,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West
HE-16628,2017-05-20,2017-05-26,Standard Class,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,1939,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West
CG-14349,2015-09-20,2015-09-24,Standard Class,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,1727,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540,Central
DV-14874,2016-01-23,2016-01-27,Standard Class,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,4060,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East
